	university	career	inscription_date	first_name	last_name	gender	age	postal_code	location	email
50	universidad nacional de jujuy	diseño de imagen y sonido	2020-09-06	cynthia	johnson	female	73	9039	hito 45	elizabeth02@hotmail.com
51	universidad nacional de jujuy	bioquímica	2020-09-06	david	brown	male	23	2820	colonia el potrero	rjohnson@gmail.com
52	universidad nacional de jujuy	licenciatura en relaciones del trabajo	2020-09-06	maureen	forbes	female	33	7005	barker	pharris@gmail.com
53	universidad nacional de jujuy	licenciatura en ciencia política	2020-09-06	nathan	coleman	male	82	1672	villa lynch	stephaniedavis@hotmail.com
54	universidad nacional de jujuy	licenciatura en psicología	2020-09-06	denise	bonilla	female	55	1757	gregorio de laferrere	tbrown@yahoo.com
55	universidad nacional de jujuy	licenciatura en ciencias de la educación	2020-09-06	nancy	hall	female	1	2322	cabaña el cisne	kentlaura@gmail.com
56	universidad nacional de jujuy	arquitectura	2020-09-06	jessica	graves	female	10	6505	dudignac	kellydana@hotmail.com
57	universidad nacional de jujuy	medicina	2020-09-06	sean	mcintosh	male	60	8136	algarrobo	amandacarter@gmail.com
58	universidad nacional de jujuy	licenciatura en ciencia y tecnología de alimentos	2020-09-07	samantha	baker	female	59	1611	don torcuato	william53@hotmail.com
59	universidad nacional de jujuy	licenciatura en ciencias de la computación	2020-09-07	kurt	glover	male	72	2300	colonia bella italia	iwright@yahoo.com
60	universidad nacional de jujuy	licenciatura en gestión de agroalimentos	2020-09-07	jane	ross	female	24	3716	campo largo	fowlermark@hotmail.com
61	universidad nacional de jujuy	licenciatura en ciencia política	2020-09-07	danielle	young	female	114	6621	anderson	elizabethrice@gmail.com
62	universidad nacional de jujuy	licenciatura en terapia ocupacional	2020-09-07	shannon	reyes	male	86	5260	acheral	carrie89@yahoo.com
63	universidad nacional de jujuy	licenciatura en administración	2020-09-07	alexander	reynolds	male	112	8111	arroyo pareja	adyer@gmail.com
64	universidad nacional de jujuy	actuario	2020-09-07	jason	dickson	male	48	6409	jose maria blanco	stephaniemays@gmail.com
65	universidad nacional de jujuy	licenciatura en musicoterapia	2020-09-07	caroline	humphrey	female	4	4651	agua de castilla	gsnyder@hotmail.com
66	universidad nacional de jujuy	licenciatura en ciencias biológicas	2020-09-07	alison	miller	female	98	6553	la torrecita	mescobar@hotmail.com
67	universidad nacional de jujuy	licenciatura en planificación y diseño del paisaje	2020-09-07	mary	price	female	22	5503	paso de los andes	larrywalker@hotmail.com
68	universidad nacional de jujuy	licenciatura en ciencias de la educación	2020-09-07	jennifer	chung	female	47	3526	gandolfi	hernandezjessica@yahoo.com
69	universidad nacional de jujuy	farmacia	2020-09-07	elizabeth	hawkins	female	12	3042	abipones	qarnold@yahoo.com
70	universidad nacional de jujuy	licenciatura en psicología	2020-09-07	michael	pacheco	male	79	3731	meson de fierro	erosario@yahoo.com
71	universidad nacional de jujuy	licenciatura en ciencias ambientales	2020-09-07	dylan	baldwin	male	6	6411	bravo del dos	beckmichelle@gmail.com
72	universidad nacional de jujuy	agronomía	2020-09-08	miguel	clark	male	74	2804	campana	stephen16@gmail.com
73	universidad nacional de jujuy	ingeniería mecánica	2020-09-08	kimberly	gomez	female	6	2317	casablanca	dillonashley@yahoo.com
74	universidad nacional de jujuy	licenciatura en relaciones del trabajo	2020-09-08	summer	holloway	female	11	3206	bella union paraje	christian46@hotmail.com
75	universidad nacional de jujuy	diseño industrial	2020-09-08	katie	lloyd	female	47	3524	el campamento	vgonzalez@yahoo.com
76	universidad nacional de jujuy	agronomía	2020-09-08	crystal	charles	female	2	6354	colonia la gaviota	joanne73@yahoo.com
77	universidad nacional de jujuy	licenciatura en ciencia y tecnología de alimentos	2020-09-08	terry	kramer	male	58	6237	america	dunnstacy@yahoo.com
78	universidad nacional de jujuy	licenciatura en ciencias antropológicas	2020-09-08	donna	barton	female	42	5713	balde ahumada	jeremythornton@gmail.com
79	universidad nacional de jujuy	licenciatura en gestión de agroalimentos	2020-09-08	jesse	pittman	male	22	3308	candelaria	ashley90@hotmail.com
80	universidad nacional de jujuy	licenciatura en artes	2020-09-08	travis	cohen	male	0	4235	albigasta	floresaaron@hotmail.com
81	universidad nacional de jujuy	farmacia	2020-09-08	victoria	logan	female	22	5424	villa lerga	andrew77@gmail.com
82	universidad nacional de jujuy	licenciatura en ciencias geológicas	2020-09-08	david	douglas	male	19	3382	colonia cunci	patricia55@hotmail.com
83	universidad nacional de jujuy	arquitectura	2020-09-08	joel	williams	male	0	1651	san andres	louisjackson@hotmail.com
84	universidad nacional de jujuy	licenciatura en ciencias biológicas	2020-09-09	stephen	guzman	male	95	4716	amadores	james02@hotmail.com
85	universidad nacional de jujuy	licenciatura en sociología	2020-09-09	stephanie	morrison	female	97	5315	calera la norma	johnwalker@hotmail.com
86	universidad nacional de jujuy	ingeniería electrónica	2020-09-09	russell	lawrence	male	17	8136	algarrobo	bpitts@gmail.com
87	universidad nacional de jujuy	bioquímica	2020-09-09	julie	johnston	female	37	6706	est jauregui va flandria	rdunlap@gmail.com
88	universidad nacional de jujuy	licenciatura en psicología	2020-09-09	rachel	foster	female	4	6400	barrio indio trompa	becky47@hotmail.com
89	universidad nacional de jujuy	licenciatura en gestión de agroalimentos	2020-09-09	jeffrey	barajas	male	21	2111	francisco paz	jason81@yahoo.com
90	universidad nacional de jujuy	licenciatura en producción de bioimagenes	2020-09-09	john	butler	male	50	6663	juan vela	jacquelineroberts@gmail.com
91	universidad nacional de jujuy	licenciatura en ciencia y tecnología de alimentos	2020-09-09	melissa	hammond	female	39	4142	alto de leiva	cruzrichard@yahoo.com
92	universidad nacional de jujuy	ingeniería mecánica	2020-09-09	gary	reese	male	46	4726	capayan	nguyensara@yahoo.com
93	universidad nacional de jujuy	licenciatura en gestión de agroalimentos	2020-09-09	todd	rose	male	46	6667	agustin mosconi	bentleydaniel@yahoo.com
94	universidad nacional de jujuy	bioquímica	2020-09-09	john	white	male	34	6557	arboleda	christopher46@yahoo.com
95	universidad nacional de jujuy	licenciatura en relaciones del trabajo	2020-09-09	francisco	oneal	male	21	5621	agua de torre	andersonnancy@hotmail.com
96	universidad nacional de jujuy	técnico para bioterios	2020-09-09	kenneth	moore	male	11	6450	abel	vmoore@yahoo.com
97	universidad nacional de jujuy	ingeniería electrónica	2020-09-09	kimberly	reynolds	female	24	6009	san marcelo	lcobb@yahoo.com
98	universidad nacional de jujuy	licenciatura en ciencias geológicas	2020-09-09	amanda	cummings	female	70	3449	boliche lata	mclaughlinmark@hotmail.com
99	universidad nacional de jujuy	técnico para bioterios	2020-09-10	daniel	hogan	male	113	7172	colonia ferrari	owenskatherine@yahoo.com
100	universidad nacional de jujuy	ingeniería en informática	2020-09-10	annette	powell	female	65	1862	america unida	robinsonhunter@hotmail.com
101	universidad nacional de jujuy	agronomía	2020-09-10	jake	carrillo	male	61	6411	bravo del dos	dbarnes@yahoo.com
102	universidad nacional de jujuy	licenciatura en relaciones del trabajo	2020-09-10	christopher	martin	male	113	7174	arroyo grande	aaronpotts@hotmail.com
103	universidad nacional de jujuy	licenciatura en musicoterapia	2020-09-10	janet	bruce	female	97	8403	alicura	evansregina@gmail.com
104	universidad nacional de jujuy	licenciatura en ciencia política	2020-09-10	jacob	young	male	74	8375	cañadon de los indios	fhenry@gmail.com
105	universidad nacional de jujuy	licenciatura en ciencia y tecnología de alimentos	2020-09-10	william	myers	male	71	8416	anecon grande	soconnell@yahoo.com
106	universidad nacional de jujuy	licenciatura en gestión de agroalimentos	2020-09-10	ruben	dougherty	male	47	3025	colonia clara	gyang@gmail.com
107	universidad nacional de jujuy	licenciatura en ciencia política	2020-09-10	ronald	mitchell	male	105	6608	agote	gibsonrebecca@hotmail.com
108	universidad nacional de jujuy	ingeniería electrónica	2020-09-10	jason	hebert	male	39	3362	1 de mayo	jeffreymack@yahoo.com
109	universidad nacional de jujuy	licenciatura en kinesiología y fisiatría	2020-09-10	angela	hernandez	female	57	2246	barrancas	matthewcruz@gmail.com
110	universidad nacional de jujuy	contador público	2020-09-10	janice	beck	female	27	5407	dique toma	paul28@gmail.com
111	universidad nacional de jujuy	licenciatura en terapia ocupacional	2020-09-10	sherri	anderson	female	2	1815	escuela agricola don bosco	ncook@gmail.com
112	universidad nacional de jujuy	licenciatura en ciencias biológicas	2020-09-10	brent	collins	male	34	3021	campo andino	tfisher@gmail.com
113	universidad nacional de jujuy	licenciatura en musicoterapia	2020-09-11	christopher	martinez	male	69	7119	cari larquea	criley@hotmail.com
114	universidad nacional de jujuy	licenciatura en administración	2020-09-11	john	schmidt	male	57	8212	abramo	christopherfisher@gmail.com
115	universidad nacional de jujuy	agronomía	2020-09-11	linda	carter	female	87	9053	aguada grande	ymeyer@gmail.com
116	universidad nacional de jujuy	bioquímica	2020-09-11	jessica	bell	female	41	6354	colonia la gaviota	lori41@yahoo.com
117	universidad nacional de jujuy	licenciatura en ciencias de la computación	2020-09-11	james	tucker	male	22	5507	baños lunlunta	leslielewis@gmail.com
118	universidad nacional de jujuy	licenciatura en musicoterapia	2020-09-11	amber	shelton	female	34	4653	casira	adamsdonald@yahoo.com
119	universidad nacional de jujuy	diseño de imagen y sonido	2020-09-11	michael	adams	male	104	3427	abra	donna49@yahoo.com
120	universidad nacional de jujuy	medicina	2020-09-11	sara	cox	female	71	2529	piamonte	warrentucker@hotmail.com
121	universidad nacional de jujuy	licenciatura en ciencia y tecnología de alimentos	2020-09-11	emily	simpson	female	82	9017	cameron	rebecca03@yahoo.com
122	universidad nacional de jujuy	actuario	2020-09-11	robert	harrison	male	113	3722	2 de mayo	james85@hotmail.com
123	universidad nacional de jujuy	licenciatura en relaciones del trabajo	2020-09-11	robert	morris	male	71	4105	abra del tafi	jamesclark@yahoo.com
124	universidad nacional de jujuy	licenciatura en ciencia política	2020-09-11	cristian	nunez	male	18	3020	campo santo domingo	maria04@yahoo.com
125	universidad nacional de jujuy	arquitectura	2020-09-12	andrea	cruz	female	13	2914	costa brava	christianjohnson@gmail.com
126	universidad nacional de jujuy	licenciatura en musicoterapia	2020-09-12	jeffery	edwards	male	58	1884	berazategui	masonchristopher@yahoo.com
127	universidad nacional de jujuy	licenciatura en ciencia y tecnología de alimentos	2020-09-12	jeremy	buck	male	22	3267	cañada de las ovejas	stanleyvincent@gmail.com
128	universidad nacional de jujuy	medicina	2020-09-12	mary	brown	female	81	7530	coronel pringles	margaretmarsh@gmail.com
129	universidad nacional de jujuy	licenciatura en producción de bioimagenes	2020-09-12	lauren	gardner	female	70	5429	el abanico	fhernandez@yahoo.com
130	universidad nacional de jujuy	licenciatura en ciencias ambientales	2020-09-12	benjamin	hernandez	male	11	5272	comandante leal	andrew91@hotmail.com
131	universidad nacional de jujuy	licenciatura en planificación y diseño del paisaje	2020-09-12	melissa	saunders	female	55	6032	blandengues	williamstonya@gmail.com
132	universidad nacional de jujuy	licenciatura en gestión de agroalimentos	2020-09-12	gwendolyn	bryan	female	41	3281	calera	sdennis@yahoo.com
133	universidad nacional de jujuy	ingeniería en informática	2020-09-12	thomas	higgins	male	111	8400	isla victoria	danny18@yahoo.com
134	universidad nacional de jujuy	licenciatura en ciencias antropológicas	2020-09-12	brent	murray	male	82	1623	barrio garin norte	elizabeth47@hotmail.com
135	universidad nacional de jujuy	licenciatura en planificación y diseño del paisaje	2020-09-12	leslie	floyd	female	63	6312	ricardo lavalle	kpetersen@hotmail.com
136	universidad nacional de jujuy	medicina	2020-09-12	sarah	wilson	female	64	6500	9 de julio	jeffrey20@yahoo.com
137	universidad nacional de jujuy	diseño de imagen y sonido	2020-09-13	michael	harris	male	3	6200	realico	gsimpson@hotmail.com
138	universidad nacional de jujuy	licenciatura en planificación y diseño del paisaje	2020-09-13	marilyn	carter	female	26	4618	abra de pives	allisonellis@yahoo.com
139	universidad nacional de jujuy	licenciatura en terapia ocupacional	2020-09-13	trevor	smith	male	99	3066	campo garay	mary23@gmail.com
140	universidad nacional de jujuy	licenciatura en kinesiología y fisiatría	2020-09-13	traci	lopez	female	101	4151	bajo de los sueldos	copelandtimothy@hotmail.com
141	universidad nacional de jujuy	licenciatura en kinesiología y fisiatría	2020-09-13	joshua	weeks	male	88	1761	20 de junio	logan49@hotmail.com
142	universidad nacional de jujuy	diseño industrial	2020-09-13	benjamin	hughes	male	15	3382	colonia cunci	pgonzalez@hotmail.com
143	universidad nacional de jujuy	licenciatura en musicoterapia	2020-09-13	jean	knight	female	100	6743	coliqueo	clarencegross@yahoo.com
144	universidad nacional de jujuy	licenciatura en ciencia política	2020-09-13	miss	tina	female	90	5260	acheral	glenn53@gmail.com
145	universidad nacional de jujuy	ciencias veterinarias	2020-09-13	william	whitney	male	47	3465	arroyo casco	sean06@yahoo.com
146	universidad nacional de jujuy	licenciatura en ciencias biológicas	2020-09-13	sandra	rivas	female	48	1804	canning	morgan50@gmail.com
147	universidad nacional de jujuy	bioquímica	2020-09-13	robert	ramirez	male	64	6230	francisco casal	fbrown@yahoo.com
148	universidad nacional de jujuy	licenciatura en ciencias de la educación	2020-09-14	alexander	nelson	male	75	3734	campo moreno	russostephanie@hotmail.com
149	universidad nacional de jujuy	licenciatura en gestión de agroalimentos	2020-09-14	robert	brooks	male	41	6634	alberti	stephanie76@gmail.com
150	universidad nacional de jujuy	ingeniería electrónica	2020-09-14	jeremy	jackson	male	91	6100	la ines	jimenezerik@hotmail.com
151	universidad nacional de jujuy	licenciatura en musicoterapia	2020-09-14	megan	hunter	female	11	5730	20 de febrero	wrightjeffery@gmail.com
152	universidad nacional de jujuy	ingeniería mecánica	2020-09-14	micheal	diaz	male	49	1765	isidro casanova	turnerbobby@yahoo.com
153	universidad nacional de jujuy	licenciatura en ciencias de la educación	2020-09-14	troy	wilson	male	98	7535	pontaut	xreid@hotmail.com
154	universidad nacional de jujuy	agronomía	2020-09-14	sara	wood	female	20	1663	muñiz	daniel93@hotmail.com
155	universidad nacional de jujuy	licenciatura en sociología	2020-09-14	jennifer	harvey	female	49	3071	aguara grande	danielanderson@gmail.com
156	universidad nacional de jujuy	licenciatura en musicoterapia	2020-09-14	carolyn	clark	female	51	3109	colonia centenario	jordanleslie@hotmail.com
157	universidad nacional de jujuy	actuario	2020-09-14	melanie	cross	female	111	7112	aguas verdes	jasmine40@yahoo.com
158	universidad nacional de jujuy	ingeniería en informática	2020-09-14	henry	thompson	male	106	5551	estacion uspallata	uhanson@yahoo.com
159	universidad nacional de jujuy	licenciatura en ciencias de la educación	2020-09-14	nancy	campbell	female	2	7265	cazon	pbrown@yahoo.com
160	universidad nacional de jujuy	agronomía	2020-09-14	christine	hill	female	74	8133	la rosa	sullivanamanda@yahoo.com
161	universidad nacional de jujuy	agronomía	2020-09-14	donald	baker	male	76	9420	aserradero arroyo	crystal01@gmail.com
162	universidad nacional de jujuy	ingeniería en informática	2020-09-14	patrick	torres	male	33	6652	olascoaga	gibsonjeff@yahoo.com
163	universidad nacional de jujuy	diseño industrial	2020-09-14	john	garcia	male	16	2743	arroyo dulce	gbridges@yahoo.com
164	universidad nacional de jujuy	licenciatura en kinesiología y fisiatría	2020-09-15	david	hull	male	98	4608	alto verde	agriffith@hotmail.com
165	universidad nacional de jujuy	diseño industrial	2020-09-15	john	thompson	male	45	4230	brea chimpana	pgutierrez@gmail.com
166	universidad nacional de jujuy	licenciatura en relaciones del trabajo	2020-09-15	roger	wilkinson	male	46	8403	alicura	jjackson@gmail.com
167	universidad nacional de jujuy	licenciatura en ciencias biológicas	2020-09-15	angela	russo	female	107	3181	arroyo moreira	michellemontgomery@hotmail.com
168	universidad nacional de jujuy	licenciatura en artes	2020-09-15	jennifer	anderson	female	112	6312	ricardo lavalle	catherine87@gmail.com
169	universidad nacional de jujuy	ciencias veterinarias	2020-09-15	ryan	morris	male	1	7111	san bernardo del tuyu	lance21@yahoo.com
170	universidad nacional de jujuy	licenciatura en gestión de agroalimentos	2020-09-15	mark	todd	male	55	2409	estrada	karenschmidt@gmail.com
171	universidad nacional de jujuy	licenciatura en sociología	2020-09-15	kathryn	nguyen	female	29	3050	calchaqui	andreanguyen@gmail.com
172	universidad nacional de jujuy	licenciatura en artes	2020-09-16	aaron	shah	male	0	4728	chumbicha	riddledavid@yahoo.com
173	universidad nacional de jujuy	bioquímica	2020-09-16	tyrone	mendoza	male	85	4237	cortaderas	qtaylor@yahoo.com
174	universidad nacional de jujuy	licenciatura en ciencia política	2020-09-16	derek	chen	male	21	5471	agua blanca	jennydowns@gmail.com
175	universidad nacional de jujuy	licenciatura en ciencias de la computación	2020-09-16	edward	baldwin	male	23	6013	baigorrita	jamie06@hotmail.com
176	universidad nacional de jujuy	licenciatura en psicología	2020-09-16	paul	gray	male	98	2709	los indios	dicksonsarah@hotmail.com
177	universidad nacional de jujuy	ingeniería mecánica	2020-09-16	kayla	williams	female	34	3507	la eduvigis	kim44@gmail.com
178	universidad nacional de jujuy	ingeniería mecánica	2020-09-16	michael	taylor	male	42	2309	colonia reina margarita	kenneth77@yahoo.com
179	universidad nacional de jujuy	ciencias veterinarias	2020-09-16	mr.	justin	male	65	8366	chelforo	nsalazar@hotmail.com
180	universidad nacional de jujuy	licenciatura en ciencias ambientales	2020-09-16	dawn	edwards	female	5	2761	estancia santa catalina	webbalexandria@gmail.com
181	universidad nacional de jujuy	diseño industrial	2020-09-16	jordan	carr	male	89	4743	aconquija	ikelly@hotmail.com
182	universidad nacional de jujuy	licenciatura en ciencias de la educación	2020-09-16	james	anderson	male	77	5871	la aguada de las animas	phillipmarsh@yahoo.com
183	universidad nacional de jujuy	arquitectura	2020-09-17	jimmy	taylor	male	15	7160	la union	xcollins@gmail.com
184	universidad nacional de jujuy	licenciatura en ciencias biológicas	2020-09-17	shannon	mora	female	90	1903	abasto	crystalmarshall@gmail.com
185	universidad nacional de jujuy	contador público	2020-09-17	daniel	fisher	male	0	4174	ampata	greenjames@yahoo.com
186	universidad nacional de jujuy	ingeniería mecánica	2020-09-17	craig	young	male	111	5560	arroyo claro	sanfordrobert@hotmail.com
187	universidad nacional de jujuy	licenciatura en ciencias antropológicas	2020-09-17	charles	george	male	89	2907	general conesa	jramsey@hotmail.com
188	universidad nacional de jujuy	licenciatura en producción de bioimagenes	2020-09-17	jonathan	leach	male	0	5260	acheral	erikapena@yahoo.com
189	universidad nacional de jujuy	bioquímica	2020-09-17	mark	weaver	male	102	8201	25 de mayo	kgibson@yahoo.com
190	universidad nacional de jujuy	licenciatura en producción de bioimagenes	2020-09-17	vincent	reyes	male	66	8201	25 de mayo	sgonzalez@hotmail.com
191	universidad nacional de jujuy	farmacia	2020-09-17	scott	wright	male	1	5613	agua botada	bramsey@hotmail.com
192	universidad nacional de jujuy	licenciatura en ciencias de la computación	2020-09-17	cory	martinez	male	5	2201	ricardone	robertwells@gmail.com
193	universidad nacional de jujuy	licenciatura en relaciones del trabajo	2020-09-18	gregg	guerrero	male	109	3048	angeloni	gregory83@gmail.com
194	universidad nacional de jujuy	ingeniería electrónica	2020-09-18	valerie	baker	female	99	4632	antumpa	gerald79@hotmail.com
195	universidad nacional de jujuy	bioquímica	2020-09-18	timothy	fleming	male	9	3433	carrizal norte	michaelmartinez@yahoo.com
196	universidad nacional de jujuy	diseño de imagen y sonido	2020-09-18	deborah	thomas	female	49	2242	arijon	ygeorge@yahoo.com
197	universidad nacional de jujuy	licenciatura en terapia ocupacional	2020-09-18	lisa	martin	female	18	2720	colon	williamskathy@hotmail.com
198	universidad nacional de jujuy	arquitectura	2020-09-18	alan	delgado	male	88	4184	bustamante	jonathan71@hotmail.com
199	universidad nacional de jujuy	licenciatura en kinesiología y fisiatría	2020-09-18	amy	summers	female	102	2938	alsina	millerdavid@yahoo.com
200	universidad nacional de jujuy	contador público	2020-09-18	justin	lewis	male	10	2512	campo charo	stephanie32@hotmail.com
201	universidad nacional de jujuy	licenciatura en ciencias biológicas	2020-09-18	tanya	smith	female	76	2520	la california	rwashington@yahoo.com
202	universidad nacional de jujuy	diseño industrial	2020-09-18	monica	lee	female	58	3712	los frentones	kchristensen@gmail.com
203	universidad nacional de jujuy	medicina	2020-09-18	carl	gutierrez	male	41	6030	edmundo perkins	jenniferkim@gmail.com
204	universidad nacional de jujuy	licenciatura en artes	2020-09-18	samantha	brooks	female	13	2101	albarellos	teresadouglas@hotmail.com
205	universidad nacional de jujuy	licenciatura en planificación y diseño del paisaje	2020-09-19	daniel	white	male	12	6013	baigorrita	kgarcia@hotmail.com
206	universidad nacional de jujuy	ingeniería electrónica	2020-09-19	kyle	rose	male	99	4701	acostilla	agilbert@gmail.com
207	universidad nacional de jujuy	licenciatura en ciencias de la computación	2020-09-19	john	graham	male	74	6605	campo peña lopez	ortizwendy@hotmail.com
208	universidad nacional de jujuy	licenciatura en relaciones del trabajo	2020-09-19	james	sims	male	72	3061	antonio pini	jimenezjason@yahoo.com
209	universidad nacional de jujuy	contador público	2020-09-19	matthew	anderson	male	87	6708	colonia nac de alienados	lisaweiss@gmail.com
210	universidad nacional de jujuy	técnico para bioterios	2020-09-19	greg	mullins	male	67	7245	campo sabate	denise59@gmail.com
211	universidad nacional de jujuy	diseño industrial	2020-09-19	theresa	williams	female	53	5419	baños de la laja	wcruz@yahoo.com
